,Label,ImagePath,encoded_label
132,008-L,DataSet/CASIA-Iris-Thousand/008/L/S5008L03.jpg,16
133,008-L,DataSet/CASIA-Iris-Thousand/008/L/S5008L04.jpg,16
134,008-L,DataSet/CASIA-Iris-Thousand/008/L/S5008L08.jpg,16
135,008-L,DataSet/CASIA-Iris-Thousand/008/L/S5008L01.jpg,16
136,008-R,DataSet/CASIA-Iris-Thousand/008/R/S5008R02.jpg,17
137,008-R,DataSet/CASIA-Iris-Thousand/008/R/S5008R05.jpg,17
138,008-R,DataSet/CASIA-Iris-Thousand/008/R/S5008R08.jpg,17
139,008-R,DataSet/CASIA-Iris-Thousand/008/R/S5008R07.jpg,17
140,008-R,DataSet/CASIA-Iris-Thousand/008/R/S5008R04.jpg,17
141,008-R,DataSet/CASIA-Iris-Thousand/008/R/S5008R06.jpg,17
142,008-R,DataSet/CASIA-Iris-Thousand/008/R/S5008R00.jpg,17
143,008-R,DataSet/CASIA-Iris-Thousand/008/R/S5008R03.jpg,17
144,009-L,DataSet/CASIA-Iris-Thousand/009/L/S5009L04.jpg,18
145,009-L,DataSet/CASIA-Iris-Thousand/009/L/S5009L03.jpg,18
146,009-L,DataSet/CASIA-Iris-Thousand/009/L/S5009L06.jpg,18
147,009-L,DataSet/CASIA-Iris-Thousand/009/L/S5009L02.jpg,18
148,009-L,DataSet/CASIA-Iris-Thousand/009/L/S5009L08.jpg,18
149,009-L,DataSet/CASIA-Iris-Thousand/009/L/S5009L05.jpg,18
150,009-L,DataSet/CASIA-Iris-Thousand/009/L/S5009L01.jpg,18
151,009-L,DataSet/CASIA-Iris-Thousand/009/L/S5009L00.jpg,18
152,009-R,DataSet/CASIA-Iris-Thousand/009/R/S5009R01.jpg,19
153,009-R,DataSet/CASIA-Iris-Thousand/009/R/S5009R02.jpg,19
154,009-R,DataSet/CASIA-Iris-Thousand/009/R/S5009R07.jpg,19
155,009-R,DataSet/CASIA-Iris-Thousand/009/R/S5009R06.jpg,19
156,009-R,DataSet/CASIA-Iris-Thousand/009/R/S5009R04.jpg,19
157,009-R,DataSet/CASIA-Iris-Thousand/009/R/S5009R08.jpg,19
158,009-R,DataSet/CASIA-Iris-Thousand/009/R/S5009R09.jpg,19
159,009-R,DataSet/CASIA-Iris-Thousand/009/R/S5009R03.jpg,19
160,010-L,DataSet/CASIA-Iris-Thousand/010/L/S5010L05.jpg,20
161,010-L,DataSet/CASIA-Iris-Thousand/010/L/S5010L08.jpg,20
162,010-L,DataSet/CASIA-Iris-Thousand/010/L/S5010L09.jpg,20
163,010-L,DataSet/CASIA-Iris-Thousand/010/L/S5010L04.jpg,20
164,010-L,DataSet/CASIA-Iris-Thousand/010/L/S5010L02.jpg,20
165,010-L,DataSet/CASIA-Iris-Thousand/010/L/S5010L01.jpg,20
166,010-L,DataSet/CASIA-Iris-Thousand/010/L/S5010L00.jpg,20
167,010-L,DataSet/CASIA-Iris-Thousand/010/L/S5010L03.jpg,20
168,010-R,DataSet/CASIA-Iris-Thousand/010/R/S5010R03.jpg,21
169,010-R,DataSet/CASIA-Iris-Thousand/010/R/S5010R05.jpg,21
170,010-R,DataSet/CASIA-Iris-Thousand/010/R/S5010R06.jpg,21
171,010-R,DataSet/CASIA-Iris-Thousand/010/R/S5010R00.jpg,21
172,010-R,DataSet/CASIA-Iris-Thousand/010/R/S5010R07.jpg,21
173,010-R,DataSet/CASIA-Iris-Thousand/010/R/S5010R02.jpg,21
174,010-R,DataSet/CASIA-Iris-Thousand/010/R/S5010R04.jpg,21
175,010-R,DataSet/CASIA-Iris-Thousand/010/R/S5010R01.jpg,21
176,011-L,DataSet/CASIA-Iris-Thousand/011/L/S5011L02.jpg,22
177,011-L,DataSet/CASIA-Iris-Thousand/011/L/S5011L00.jpg,22
178,011-L,DataSet/CASIA-Iris-Thousand/011/L/S5011L08.jpg,22
179,011-L,DataSet/CASIA-Iris-Thousand/011/L/S5011L04.jpg,22
180,011-L,DataSet/CASIA-Iris-Thousand/011/L/S5011L03.jpg,22
181,011-L,DataSet/CASIA-Iris-Thousand/011/L/S5011L09.jpg,22
182,011-L,DataSet/CASIA-Iris-Thousand/011/L/S5011L06.jpg,22
183,011-L,DataSet/CASIA-Iris-Thousand/011/L/S5011L01.jpg,22
184,011-R,DataSet/CASIA-Iris-Thousand/011/R/S5011R07.jpg,23
185,011-R,DataSet/CASIA-Iris-Thousand/011/R/S5011R09.jpg,23
186,011-R,DataSet/CASIA-Iris-Thousand/011/R/S5011R08.jpg,23
187,011-R,DataSet/CASIA-Iris-Thousand/011/R/S5011R01.jpg,23
188,011-R,DataSet/CASIA-Iris-Thousand/011/R/S5011R05.jpg,23
189,011-R,DataSet/CASIA-Iris-Thousand/011/R/S5011R00.jpg,23
190,011-R,DataSet/CASIA-Iris-Thousand/011/R/S5011R02.jpg,23
191,011-R,DataSet/CASIA-Iris-Thousand/011/R/S5011R06.jpg,23
192,012-L,DataSet/CASIA-Iris-Thousand/012/L/S5012L06.jpg,24
193,012-L,DataSet/CASIA-Iris-Thousand/012/L/S5012L02.jpg,24
194,012-L,DataSet/CASIA-Iris-Thousand/012/L/S5012L03.jpg,24
195,012-L,DataSet/CASIA-Iris-Thousand/012/L/S5012L08.jpg,24
196,012-L,DataSet/CASIA-Iris-Thousand/012/L/S5012L07.jpg,24
197,012-L,DataSet/CASIA-Iris-Thousand/012/L/S5012L01.jpg,24
198,012-L,DataSet/CASIA-Iris-Thousand/012/L/S5012L00.jpg,24
199,012-L,DataSet/CASIA-Iris-Thousand/012/L/S5012L09.jpg,24
200,012-R,DataSet/CASIA-Iris-Thousand/012/R/S5012R07.jpg,25
201,012-R,DataSet/CASIA-Iris-Thousand/012/R/S5012R01.jpg,25
202,012-R,DataSet/CASIA-Iris-Thousand/012/R/S5012R09.jpg,25
203,012-R,DataSet/CASIA-Iris-Thousand/012/R/S5012R05.jpg,25
204,012-R,DataSet/CASIA-Iris-Thousand/012/R/S5012R06.jpg,25
205,012-R,DataSet/CASIA-Iris-Thousand/012/R/S5012R03.jpg,25
206,012-R,DataSet/CASIA-Iris-Thousand/012/R/S5012R00.jpg,25
207,012-R,DataSet/CASIA-Iris-Thousand/012/R/S5012R08.jpg,25
208,013-L,DataSet/CASIA-Iris-Thousand/013/L/S5013L02.jpg,26
209,013-L,DataSet/CASIA-Iris-Thousand/013/L/S5013L07.jpg,26
210,013-L,DataSet/CASIA-Iris-Thousand/013/L/S5013L01.jpg,26
211,013-L,DataSet/CASIA-Iris-Thousand/013/L/S5013L00.jpg,26
212,013-L,DataSet/CASIA-Iris-Thousand/013/L/S5013L05.jpg,26
213,013-L,DataSet/CASIA-Iris-Thousand/013/L/S5013L04.jpg,26
214,013-L,DataSet/CASIA-Iris-Thousand/013/L/S5013L08.jpg,26
215,013-L,DataSet/CASIA-Iris-Thousand/013/L/S5013L09.jpg,26
216,013-R,DataSet/CASIA-Iris-Thousand/013/R/S5013R08.jpg,27
217,013-R,DataSet/CASIA-Iris-Thousand/013/R/S5013R06.jpg,27
218,013-R,DataSet/CASIA-Iris-Thousand/013/R/S5013R01.jpg,27
219,013-R,DataSet/CASIA-Iris-Thousand/013/R/S5013R03.jpg,27
220,013-R,DataSet/CASIA-Iris-Thousand/013/R/S5013R05.jpg,27
221,013-R,DataSet/CASIA-Iris-Thousand/013/R/S5013R07.jpg,27
222,013-R,DataSet/CASIA-Iris-Thousand/013/R/S5013R02.jpg,27
223,013-R,DataSet/CASIA-Iris-Thousand/013/R/S5013R00.jpg,27
224,014-L,DataSet/CASIA-Iris-Thousand/014/L/S5014L00.jpg,28
225,014-L,DataSet/CASIA-Iris-Thousand/014/L/S5014L04.jpg,28
226,014-L,DataSet/CASIA-Iris-Thousand/014/L/S5014L01.jpg,28
227,014-L,DataSet/CASIA-Iris-Thousand/014/L/S5014L02.jpg,28
228,014-L,DataSet/CASIA-Iris-Thousand/014/L/S5014L09.jpg,28
229,014-L,DataSet/CASIA-Iris-Thousand/014/L/S5014L08.jpg,28
230,014-L,DataSet/CASIA-Iris-Thousand/014/L/S5014L07.jpg,28
231,014-L,DataSet/CASIA-Iris-Thousand/014/L/S5014L03.jpg,28
232,014-R,DataSet/CASIA-Iris-Thousand/014/R/S5014R07.jpg,29
233,014-R,DataSet/CASIA-Iris-Thousand/014/R/S5014R08.jpg,29
234,014-R,DataSet/CASIA-Iris-Thousand/014/R/S5014R00.jpg,29
235,014-R,DataSet/CASIA-Iris-Thousand/014/R/S5014R05.jpg,29
236,014-R,DataSet/CASIA-Iris-Thousand/014/R/S5014R01.jpg,29
237,014-R,DataSet/CASIA-Iris-Thousand/014/R/S5014R09.jpg,29
238,014-R,DataSet/CASIA-Iris-Thousand/014/R/S5014R03.jpg,29
239,014-R,DataSet/CASIA-Iris-Thousand/014/R/S5014R04.jpg,29
240,015-L,DataSet/CASIA-Iris-Thousand/015/L/S5015L06.jpg,30
241,015-L,DataSet/CASIA-Iris-Thousand/015/L/S5015L08.jpg,30
242,015-L,DataSet/CASIA-Iris-Thousand/015/L/S5015L09.jpg,30
243,015-L,DataSet/CASIA-Iris-Thousand/015/L/S5015L07.jpg,30
244,015-L,DataSet/CASIA-Iris-Thousand/015/L/S5015L04.jpg,30
245,015-L,DataSet/CASIA-Iris-Thousand/015/L/S5015L02.jpg,30
246,015-L,DataSet/CASIA-Iris-Thousand/015/L/S5015L00.jpg,30
247,015-L,DataSet/CASIA-Iris-Thousand/015/L/S5015L01.jpg,30
248,015-R,DataSet/CASIA-Iris-Thousand/015/R/S5015R04.jpg,31
249,015-R,DataSet/CASIA-Iris-Thousand/015/R/S5015R05.jpg,31
250,015-R,DataSet/CASIA-Iris-Thousand/015/R/S5015R00.jpg,31
251,015-R,DataSet/CASIA-Iris-Thousand/015/R/S5015R02.jpg,31
252,015-R,DataSet/CASIA-Iris-Thousand/015/R/S5015R01.jpg,31
253,015-R,DataSet/CASIA-Iris-Thousand/015/R/S5015R08.jpg,31
254,015-R,DataSet/CASIA-Iris-Thousand/015/R/S5015R06.jpg,31
255,015-R,DataSet/CASIA-Iris-Thousand/015/R/S5015R03.jpg,31
256,016-L,DataSet/CASIA-Iris-Thousand/016/L/S5016L05.jpg,32
257,016-L,DataSet/CASIA-Iris-Thousand/016/L/S5016L00.jpg,32
258,016-L,DataSet/CASIA-Iris-Thousand/016/L/S5016L07.jpg,32
259,016-L,DataSet/CASIA-Iris-Thousand/016/L/S5016L01.jpg,32
260,016-L,DataSet/CASIA-Iris-Thousand/016/L/S5016L06.jpg,32
261,016-L,DataSet/CASIA-Iris-Thousand/016/L/S5016L08.jpg,32
262,016-L,DataSet/CASIA-Iris-Thousand/016/L/S5016L03.jpg,32
263,016-L,DataSet/CASIA-Iris-Thousand/016/L/S5016L09.jpg,32
264,016-R,DataSet/CASIA-Iris-Thousand/016/R/S5016R03.jpg,33
265,016-R,DataSet/CASIA-Iris-Thousand/016/R/S5016R06.jpg,33
266,016-R,DataSet/CASIA-Iris-Thousand/016/R/S5016R07.jpg,33
267,016-R,DataSet/CASIA-Iris-Thousand/016/R/S5016R09.jpg,33
268,016-R,DataSet/CASIA-Iris-Thousand/016/R/S5016R08.jpg,33
269,016-R,DataSet/CASIA-Iris-Thousand/016/R/S5016R04.jpg,33
270,016-R,DataSet/CASIA-Iris-Thousand/016/R/S5016R01.jpg,33
271,016-R,DataSet/CASIA-Iris-Thousand/016/R/S5016R02.jpg,33
272,017-L,DataSet/CASIA-Iris-Thousand/017/L/S5017L09.jpg,34
273,017-L,DataSet/CASIA-Iris-Thousand/017/L/S5017L01.jpg,34
274,017-L,DataSet/CASIA-Iris-Thousand/017/L/S5017L05.jpg,34
275,017-L,DataSet/CASIA-Iris-Thousand/017/L/S5017L04.jpg,34
276,017-L,DataSet/CASIA-Iris-Thousand/017/L/S5017L08.jpg,34
277,017-L,DataSet/CASIA-Iris-Thousand/017/L/S5017L06.jpg,34
278,017-L,DataSet/CASIA-Iris-Thousand/017/L/S5017L07.jpg,34
279,017-L,DataSet/CASIA-Iris-Thousand/017/L/S5017L02.jpg,34
280,017-R,DataSet/CASIA-Iris-Thousand/017/R/S5017R08.jpg,35
281,017-R,DataSet/CASIA-Iris-Thousand/017/R/S5017R04.jpg,35
282,017-R,DataSet/CASIA-Iris-Thousand/017/R/S5017R09.jpg,35
283,017-R,DataSet/CASIA-Iris-Thousand/017/R/S5017R00.jpg,35
284,017-R,DataSet/CASIA-Iris-Thousand/017/R/S5017R07.jpg,35
285,017-R,DataSet/CASIA-Iris-Thousand/017/R/S5017R02.jpg,35
286,017-R,DataSet/CASIA-Iris-Thousand/017/R/S5017R06.jpg,35
287,017-R,DataSet/CASIA-Iris-Thousand/017/R/S5017R05.jpg,35
288,018-L,DataSet/CASIA-Iris-Thousand/018/L/S5018L00.jpg,36
289,018-L,DataSet/CASIA-Iris-Thousand/018/L/S5018L07.jpg,36
290,018-L,DataSet/CASIA-Iris-Thousand/018/L/S5018L08.jpg,36
291,018-L,DataSet/CASIA-Iris-Thousand/018/L/S5018L01.jpg,36
292,018-L,DataSet/CASIA-Iris-Thousand/018/L/S5018L06.jpg,36
293,018-L,DataSet/CASIA-Iris-Thousand/018/L/S5018L03.jpg,36
294,018-L,DataSet/CASIA-Iris-Thousand/018/L/S5018L04.jpg,36
295,018-L,DataSet/CASIA-Iris-Thousand/018/L/S5018L02.jpg,36
296,018-R,DataSet/CASIA-Iris-Thousand/018/R/S5018R01.jpg,37
297,018-R,DataSet/CASIA-Iris-Thousand/018/R/S5018R03.jpg,37
298,018-R,DataSet/CASIA-Iris-Thousand/018/R/S5018R04.jpg,37
299,018-R,DataSet/CASIA-Iris-Thousand/018/R/S5018R07.jpg,37
300,018-R,DataSet/CASIA-Iris-Thousand/018/R/S5018R08.jpg,37
301,018-R,DataSet/CASIA-Iris-Thousand/018/R/S5018R00.jpg,37
302,018-R,DataSet/CASIA-Iris-Thousand/018/R/S5018R05.jpg,37
303,018-R,DataSet/CASIA-Iris-Thousand/018/R/S5018R09.jpg,37
304,019-L,DataSet/CASIA-Iris-Thousand/019/L/S5019L07.jpg,38
305,019-L,DataSet/CASIA-Iris-Thousand/019/L/S5019L01.jpg,38
306,019-L,DataSet/CASIA-Iris-Thousand/019/L/S5019L04.jpg,38
307,019-L,DataSet/CASIA-Iris-Thousand/019/L/S5019L02.jpg,38
308,019-L,DataSet/CASIA-Iris-Thousand/019/L/S5019L08.jpg,38
309,019-L,DataSet/CASIA-Iris-Thousand/019/L/S5019L00.jpg,38
310,019-L,DataSet/CASIA-Iris-Thousand/019/L/S5019L05.jpg,38
311,019-L,DataSet/CASIA-Iris-Thousand/019/L/S5019L03.jpg,38
312,019-R,DataSet/CASIA-Iris-Thousand/019/R/S5019R09.jpg,39
313,019-R,DataSet/CASIA-Iris-Thousand/019/R/S5019R07.jpg,39
314,019-R,DataSet/CASIA-Iris-Thousand/019/R/S5019R04.jpg,39
315,019-R,DataSet/CASIA-Iris-Thousand/019/R/S5019R00.jpg,39
316,019-R,DataSet/CASIA-Iris-Thousand/019/R/S5019R05.jpg,39
317,019-R,DataSet/CASIA-Iris-Thousand/019/R/S5019R06.jpg,39
318,019-R,DataSet/CASIA-Iris-Thousand/019/R/S5019R08.jpg,39
319,019-R,DataSet/CASIA-Iris-Thousand/019/R/S5019R02.jpg,39
320,020-L,DataSet/CASIA-Iris-Thousand/020/L/S5020L00.jpg,40
321,020-L,DataSet/CASIA-Iris-Thousand/020/L/S5020L02.jpg,40
322,020-L,DataSet/CASIA-Iris-Thousand/020/L/S5020L05.jpg,40
323,020-L,DataSet/CASIA-Iris-Thousand/020/L/S5020L04.jpg,40
324,020-L,DataSet/CASIA-Iris-Thousand/020/L/S5020L06.jpg,40
325,020-L,DataSet/CASIA-Iris-Thousand/020/L/S5020L03.jpg,40
326,020-L,DataSet/CASIA-Iris-Thousand/020/L/S5020L01.jpg,40
327,020-L,DataSet/CASIA-Iris-Thousand/020/L/S5020L09.jpg,40
328,020-R,DataSet/CASIA-Iris-Thousand/020/R/S5020R01.jpg,41
329,020-R,DataSet/CASIA-Iris-Thousand/020/R/S5020R05.jpg,41
330,020-R,DataSet/CASIA-Iris-Thousand/020/R/S5020R06.jpg,41
331,020-R,DataSet/CASIA-Iris-Thousand/020/R/S5020R04.jpg,41
332,020-R,DataSet/CASIA-Iris-Thousand/020/R/S5020R07.jpg,41
333,020-R,DataSet/CASIA-Iris-Thousand/020/R/S5020R00.jpg,41
334,020-R,DataSet/CASIA-Iris-Thousand/020/R/S5020R08.jpg,41
335,020-R,DataSet/CASIA-Iris-Thousand/020/R/S5020R02.jpg,41
336,021-L,DataSet/CASIA-Iris-Thousand/021/L/S5021L00.jpg,42
337,021-L,DataSet/CASIA-Iris-Thousand/021/L/S5021L05.jpg,42
338,021-L,DataSet/CASIA-Iris-Thousand/021/L/S5021L01.jpg,42
339,021-L,DataSet/CASIA-Iris-Thousand/021/L/S5021L03.jpg,42
